Welcome to kof Version Alpha 1
CGame:Init SDL system
<command>time: 2344, /DB, commandcount 8 
<command>time: 2345, holdback, commandcount 1 
<command>time: 2345, holddown, commandcount 2 
<command>time: 2345, holdb, commandcount 3 
<command>time: 2345, holdback2, commandcount 4 
<command>time: 2345, holddown2, commandcount 5 
<command>time: 2345, holdb2, commandcount 6 
<command>time: 2345, hold_b, commandcount 7 
<command>time: 2345, /DB, commandcount 8 
<command>time: 2346, holdback, commandcount 1 
<command>time: 2346, holddown, commandcount 2 
<command>time: 2346, holdb, commandcount 3 
<command>time: 2346, holdback2, commandcount 4 
<command>time: 2346, holddown2, commandcount 5 
<command>time: 2346, holdb2, commandcount 6 
<command>time: 2346, hold_b, commandcount 7 
<command>time: 2346, /DB, commandcount 8 
<command>time: 2347, holdback, commandcount 1 
<command>time: 2347, holddown, commandcount 2 
<command>time: 2347, holdb, commandcount 3 
<command>time: 2347, holdback2, commandcount 4 
<command>time: 2347, holddown2, commandcount 5 
<command>time: 2347, holdb2, commandcount 6 
<command>time: 2347, hold_b, commandcount 7 
<command>time: 2348, holdfwd, commandcount 1 
<command>time: 2348, holdback, commandcount 2 
<command>time: 2348, holddown, commandcount 3 
<command>time: 2348, holdfwd2, commandcount 4 
<command>time: 2348, holdback2, commandcount 5 
<command>time: 2348, holddown2, commandcount 6 
<command>time: 2349, holdback, commandcount 1 
<command>time: 2349, holdback2, commandcount 2 
<command>time: 2349, back, commandcount 3 
<command>time: 2350, holdback, commandcount 1 
<command>time: 2350, holdback2, commandcount 2 
<command>time: 2351, holdback, commandcount 1 
<command>time: 2351, holdback2, commandcount 2 
<command>time: 2352, z, commandcount 1 
<command>time: 2352, holdback, commandcount 2 
<command>time: 2352, z2, commandcount 3 
<command>time: 2352, holdback2, commandcount 4 
<command>time: 2352, knockdown, commandcount 5 
<command>time: 2352, knockdown, commandcount 6 
<command>time: 2352, back_z, commandcount 7 
<command>time: 2353, holdback, commandcount 1 
<command>time: 2353, holdz, commandcount 2 
<command>time: 2353, holdback2, commandcount 3 
<command>time: 2353, holdz2, commandcount 4 
<command>time: 2353, hold_z, commandcount 5 
<command>time: 2354, holdback, commandcount 1 
<command>time: 2354, holdz, commandcount 2 
<command>time: 2354, holdback2, commandcount 3 
<command>time: 2354, holdz2, commandcount 4 
<command>time: 2354, hold_z, commandcount 5 
<command>time: 2355, holdback, commandcount 1 
<command>time: 2355, holdz, commandcount 2 
<command>time: 2355, holdback2, commandcount 3 
<command>time: 2355, holdz2, commandcount 4 
<command>time: 2355, hold_z, commandcount 5 
<command>time: 2356, holdback, commandcount 1 
<command>time: 2356, holdz, commandcount 2 
<command>time: 2356, holdback2, commandcount 3 
<command>time: 2356, holdz2, commandcount 4 
<command>time: 2356, hold_z, commandcount 5 
time: 2356|ID 1:<<ChangeP2State 0>> changeState 0 
time: 2356|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 2357, holdback, commandcount 1 
<command>time: 2357, holdz, commandcount 2 
<command>time: 2357, holdback2, commandcount 3 
<command>time: 2357, holdz2, commandcount 4 
<command>time: 2357, hold_z, commandcount 5 
time: 2357|ID 1:<<ChangeP2State 0>> changeState 20 
time: 2357|ID 1:ChangeP2Anim 0 PrepareAnim 21 
<command>time: 2358, holdback, commandcount 1 
<command>time: 2358, holdz, commandcount 2 
<command>time: 2358, holdback2, commandcount 3 
<command>time: 2358, holdz2, commandcount 4 
<command>time: 2358, hold_z, commandcount 5 
<command>time: 2359, holdback, commandcount 1 
<command>time: 2359, holdback2, commandcount 2 
<command>time: 2360, holdback, commandcount 1 
<command>time: 2360, holdback2, commandcount 2 
<command>time: 2361, holdback, commandcount 1 
<command>time: 2361, holdback2, commandcount 2 
time: 2362|ID 1:<<ChangeP2State 0>> changeState 0 
time: 2362|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 2370, BB, commandcount 1 
<command>time: 2370, back, commandcount 2 
time: 2370|ID 1:<<ChangeP2State 0>> changeState 105 
time: 2370|ID 1:ChangeP2Anim 0 PrepareAnim 105 
<command>time: 2371, holdback, commandcount 1 
<command>time: 2371, holdback2, commandcount 2 
<command>time: 2372, holdback, commandcount 1 
<command>time: 2372, holdback2, commandcount 2 
<command>time: 2373, holdback, commandcount 1 
<command>time: 2373, holdback2, commandcount 2 
time: 2373|ID 1:<<ChangeP2State 0>> changeState 106 
time: 2373|ID 1:ChangeP2Anim 0 PrepareAnim 106 
time: 2373|ID 1:PrepareAudio 1 2 
<command>time: 2374, holdback, commandcount 1 
<command>time: 2374, holdback2, commandcount 2 
<command>time: 2375, holdback, commandcount 1 
<command>time: 2375, holdback2, commandcount 2 
<command>time: 2376, holdback, commandcount 1 
<command>time: 2376, holdback2, commandcount 2 
<command>time: 2377, holdback, commandcount 1 
<command>time: 2377, holdback2, commandcount 2 
<command>time: 2378, holdback, commandcount 1 
<command>time: 2378, holdback2, commandcount 2 
<command>time: 2379, holdback, commandcount 1 
<command>time: 2379, holdback2, commandcount 2 
<command>time: 2380, holdback, commandcount 1 
<command>time: 2380, holdback2, commandcount 2 
<command>time: 2381, holdback, commandcount 1 
<command>time: 2381, holdback2, commandcount 2 
<command>time: 2382, holdback, commandcount 1 
<command>time: 2382, holdback2, commandcount 2 
<command>time: 2383, holdback, commandcount 1 
<command>time: 2383, holdback2, commandcount 2 
<command>time: 2384, holdback, commandcount 1 
<command>time: 2384, holdback2, commandcount 2 
<command>time: 2385, holdback, commandcount 1 
<command>time: 2385, holdback2, commandcount 2 
<command>time: 2386, holdback, commandcount 1 
<command>time: 2386, holdback2, commandcount 2 
<command>time: 2387, holdback, commandcount 1 
<command>time: 2387, holdback2, commandcount 2 
<command>time: 2388, holdback, commandcount 1 
<command>time: 2388, holdback2, commandcount 2 
<command>time: 2389, holdback, commandcount 1 
<command>time: 2389, holdback2, commandcount 2 
<command>time: 2390, holdback, commandcount 1 
<command>time: 2390, holdback2, commandcount 2 
time: 2390|ID 1:<<ChangeP2State 0>> changeState 107 
time: 2390|ID 1:ChangeP2Anim 0 PrepareAnim 107 
time: 2390|ID 1:PrepareAudio 1 5 
<command>time: 2391, holdback, commandcount 1 
<command>time: 2391, holdback2, commandcount 2 
<command>time: 2392, holdback, commandcount 1 
<command>time: 2392, holdback2, commandcount 2 
time: 2392|ID 2:<<ChangeP2State 0>> changeState 5120 
time: 2392|ID 2:ChangeP2Anim 0 PrepareAnim 5120 
<command>time: 2393, holdback, commandcount 1 
<command>time: 2393, holdback2, commandcount 2 
time: 2393|ID 1:<<ChangeP2State 0>> changeState 0 
time: 2393|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 2394, holdback, commandcount 1 
<command>time: 2394, holdback2, commandcount 2 
time: 2394|ID 1:<<ChangeP2State 0>> changeState 20 
time: 2394|ID 1:ChangeP2Anim 0 PrepareAnim 21 
<command>time: 2395, holdback, commandcount 1 
<command>time: 2395, holdback2, commandcount 2 
<command>time: 2396, holdback, commandcount 1 
<command>time: 2396, holdback2, commandcount 2 
<command>time: 2397, holdback, commandcount 1 
<command>time: 2397, holdback2, commandcount 2 
<command>time: 2398, holdback, commandcount 1 
<command>time: 2398, holdback2, commandcount 2 
<command>time: 2399, holdback, commandcount 1 
<command>time: 2399, holdback2, commandcount 2 
<command>time: 2400, holdback, commandcount 1 
<command>time: 2400, holdback2, commandcount 2 
<command>time: 2401, holdback, commandcount 1 
<command>time: 2401, holdback2, commandcount 2 
<command>time: 2402, holdback, commandcount 1 
<command>time: 2402, holdback2, commandcount 2 
<command>time: 2403, holdback, commandcount 1 
<command>time: 2403, holdback2, commandcount 2 
<command>time: 2404, holdback, commandcount 1 
<command>time: 2404, holdback2, commandcount 2 
<command>time: 2405, holdback, commandcount 1 
<command>time: 2405, holdback2, commandcount 2 
<command>time: 2406, holdback, commandcount 1 
<command>time: 2406, holdback2, commandcount 2 
time: 2407|ID 1:<<ChangeP2State 0>> changeState 0 
time: 2407|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 2408, holddown, commandcount 1 
<command>time: 2408, holddown2, commandcount 2 
time: 2408|ID 1:<<ChangeP2State 0>> changeState 10 
time: 2408|ID 1:ChangeP2Anim 0 PrepareAnim 10 
<command>time: 2409, holddown, commandcount 1 
<command>time: 2409, holddown2, commandcount 2 
<command>time: 2410, holddown, commandcount 1 
<command>time: 2410, holddown2, commandcount 2 
<command>time: 2411, holddown, commandcount 1 
<command>time: 2411, holddown2, commandcount 2 
<command>time: 2412, holdfwd, commandcount 1 
<command>time: 2412, holddown, commandcount 2 
<command>time: 2412, holdfwd2, commandcount 3 
<command>time: 2412, holddown2, commandcount 4 
time: 2412|ID 1:<<ChangeP2State 0>> changeState 11 
time: 2412|ID 1:ChangeP2Anim 0 PrepareAnim 11 
<command>time: 2413, holdfwd, commandcount 1 
<command>time: 2413, holddown, commandcount 2 
<command>time: 2413, holdfwd2, commandcount 3 
<command>time: 2413, holddown2, commandcount 4 
<command>time: 2414, holdfwd, commandcount 1 
<command>time: 2414, holdfwd2, commandcount 2 
<command>time: 2414, fwd, commandcount 3 
time: 2414|ID 1:<<ChangeP2State 0>> changeState 12 
time: 2414|ID 1:ChangeP2Anim 0 PrepareAnim 12 
<command>time: 2415, holdfwd, commandcount 1 
<command>time: 2415, holdfwd2, commandcount 2 
<command>time: 2416, holdfwd, commandcount 1 
<command>time: 2416, holdfwd2, commandcount 2 
<command>time: 2417, holdfwd, commandcount 1 
<command>time: 2417, holdfwd2, commandcount 2 
<command>time: 2418, holdfwd, commandcount 1 
<command>time: 2418, holdfwd2, commandcount 2 
time: 2418|ID 1:<<ChangeP2State 0>> changeState 0 
time: 2418|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 2419, holdfwd, commandcount 1 
<command>time: 2419, holdfwd2, commandcount 2 
time: 2419|ID 1:<<ChangeP2State 0>> changeState 20 
time: 2419|ID 1:ChangeP2Anim 0 PrepareAnim 20 
time: 2420|ID 1:<<ChangeP2State 0>> changeState 0 
time: 2420|ID 1:ChangeP2Anim 0 PrepareAnim 0 
time: 2421|ID 2:<<ChangeP2State 0>> changeState 0 
time: 2421|ID 2:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 2423, holddown, commandcount 1 
<command>time: 2423, holddown2, commandcount 2 
time: 2423|ID 1:<<ChangeP2State 0>> changeState 10 
time: 2423|ID 1:ChangeP2Anim 0 PrepareAnim 10 
<command>time: 2424, holddown, commandcount 1 
<command>time: 2424, holddown2, commandcount 2 
<command>time: 2425, holddown, commandcount 1 
<command>time: 2425, holddown2, commandcount 2 
<command>time: 2426, holddown, commandcount 1 
<command>time: 2426, holddown2, commandcount 2 
<command>time: 2427, holdback, commandcount 1 
<command>time: 2427, holdback2, commandcount 2 
<command>time: 2427, back, commandcount 3 
time: 2427|ID 1:<<ChangeP2State 0>> changeState 12 
time: 2427|ID 1:ChangeP2Anim 0 PrepareAnim 12 
<command>time: 2428, holdback, commandcount 1 
<command>time: 2428, holdback2, commandcount 2 
<command>time: 2429, holdback, commandcount 1 
<command>time: 2429, holdback2, commandcount 2 
<command>time: 2430, holdback, commandcount 1 
<command>time: 2430, holdback2, commandcount 2 
<command>time: 2431, holdback, commandcount 1 
<command>time: 2431, holdback2, commandcount 2 
time: 2431|ID 1:<<ChangeP2State 0>> changeState 0 
time: 2431|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 2432, holdback, commandcount 1 
<command>time: 2432, holdback2, commandcount 2 
time: 2432|ID 1:<<ChangeP2State 0>> changeState 20 
time: 2432|ID 1:ChangeP2Anim 0 PrepareAnim 21 
<command>time: 2433, holdback, commandcount 1 
<command>time: 2433, holdback2, commandcount 2 
<command>time: 2434, holdback, commandcount 1 
<command>time: 2434, holdback2, commandcount 2 
<command>time: 2435, holdback, commandcount 1 
<command>time: 2435, holdback2, commandcount 2 
<command>time: 2436, holdback, commandcount 1 
<command>time: 2436, holdback2, commandcount 2 
<command>time: 2437, holdback, commandcount 1 
<command>time: 2437, holdback2, commandcount 2 
<command>time: 2438, holddown, commandcount 1 
<command>time: 2438, holddown2, commandcount 2 
time: 2438|ID 1:<<ChangeP2State 0>> changeState 10 
time: 2438|ID 1:ChangeP2Anim 0 PrepareAnim 10 
<command>time: 2439, holddown, commandcount 1 
<command>time: 2439, holddown2, commandcount 2 
<command>time: 2440, holddown, commandcount 1 
<command>time: 2440, holddown2, commandcount 2 
<command>time: 2441, holddown, commandcount 1 
<command>time: 2441, holddown2, commandcount 2 
<command>time: 2442, holddown, commandcount 1 
<command>time: 2442, holddown2, commandcount 2 
time: 2442|ID 1:<<ChangeP2State 0>> changeState 11 
time: 2442|ID 1:ChangeP2Anim 0 PrepareAnim 11 
time: 2443|ID 1:<<ChangeP2State 0>> changeState 12 
time: 2443|ID 1:ChangeP2Anim 0 PrepareAnim 12 
time: 2447|ID 1:<<ChangeP2State 0>> changeState 0 
time: 2447|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 2454, holddown, commandcount 1 
<command>time: 2454, holddown2, commandcount 2 
time: 2454|ID 1:<<ChangeP2State 0>> changeState 10 
time: 2454|ID 1:ChangeP2Anim 0 PrepareAnim 10 
<command>time: 2455, holddown, commandcount 1 
<command>time: 2455, holddown2, commandcount 2 
<command>time: 2456, holddown, commandcount 1 
<command>time: 2456, holddown2, commandcount 2 
<command>time: 2457, holddown, commandcount 1 
<command>time: 2457, holddown2, commandcount 2 
<command>time: 2458, holddown, commandcount 1 
<command>time: 2458, holddown2, commandcount 2 
time: 2458|ID 1:<<ChangeP2State 0>> changeState 11 
time: 2458|ID 1:ChangeP2Anim 0 PrepareAnim 11 
<command>time: 2459, holddown, commandcount 1 
<command>time: 2459, holddown2, commandcount 2 
<command>time: 2460, holddown, commandcount 1 
<command>time: 2460, holddown2, commandcount 2 
<command>time: 2461, holddown, commandcount 1 
<command>time: 2461, holddown2, commandcount 2 
time: 2462|ID 1:<<ChangeP2State 0>> changeState 12 
time: 2462|ID 1:ChangeP2Anim 0 PrepareAnim 12 
<command>time: 2464, back, commandcount 1 
<command>time: 2465, holdback, commandcount 1 
<command>time: 2465, holdback2, commandcount 2 
<command>time: 2466, holdback, commandcount 1 
<command>time: 2466, holdback2, commandcount 2 
time: 2466|ID 1:<<ChangeP2State 0>> changeState 0 
time: 2466|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 2467, holdback, commandcount 1 
<command>time: 2467, holdback2, commandcount 2 
time: 2467|ID 1:<<ChangeP2State 0>> changeState 20 
time: 2467|ID 1:ChangeP2Anim 0 PrepareAnim 21 
<command>time: 2468, holdback, commandcount 1 
<command>time: 2468, holdback2, commandcount 2 
<command>time: 2469, holdback, commandcount 1 
<command>time: 2469, holddown, commandcount 2 
<command>time: 2469, holdback2, commandcount 3 
<command>time: 2469, holddown2, commandcount 4 
<command>time: 2469, /DB, commandcount 5 
time: 2469|ID 1:<<ChangeP2State 0>> changeState 10 
time: 2469|ID 1:ChangeP2Anim 0 PrepareAnim 10 
<command>time: 2470, b, commandcount 1 
<command>time: 2470, holdback, commandcount 2 
<command>time: 2470, holddown, commandcount 3 
<command>time: 2470, b2, commandcount 4 
<command>time: 2470, holdback2, commandcount 5 
<command>time: 2470, holddown2, commandcount 6 
<command>time: 2470, /DB, commandcount 7 
<command>time: 2470, down_b, commandcount 8 
time: 2470|ID 1:<<ChangeP2State 0>> changeState 460 
time: 2470|ID 1:ChangeP2Anim 0 PrepareAnim 460 
time: 2470|ID 1:PrepareAudio 5 2 
time: 2470|ID 1:PrepareAudio 220 2 
time: 2470|ID 1:PrepareAudio 5 2 
time: 2470|ID 1:PrepareAudio 220 2 
<command>time: 2471, holddown, commandcount 1 
<command>time: 2471, holddown2, commandcount 2 
<command>time: 2472, holddown, commandcount 1 
<command>time: 2472, holddown2, commandcount 2 
<command>time: 2473, holddown, commandcount 1 
<command>time: 2473, holddown2, commandcount 2 
<command>time: 2474, holddown, commandcount 1 
<command>time: 2474, holddown2, commandcount 2 
